order_id,customer_id,customer_name,product_id,product_name,category,price,quantity,total_amount,order_date,payment_method,city,state,country,status
ORD10632,CUST3105,Leah Parsons,PROD232,Biography,Books,903.25,2,1806.5,2025-03-08,Credit Card,North Michelle,Hawaii,USA,Canceled
ORD10633,CUST8963,Dawn Flores,PROD755,Nail Polish,Beauty,251.1,1,251.1,2024-11-13,Credit Card,Rogersport,Utah,USA,Canceled
ORD10634,CUST5787,Antonio Walker,PROD744,Microwave,Home Appliances,995.69,5,4978.45,2024-11-26,Credit Card,Joshuachester,Nebraska,USA,Delivered
ORD10635,CUST1645,Sherri Quinn,PROD535,Vacuum Cleaner,Home Appliances,861.69,4,3446.76,2024-04-21,Credit Card,Franktown,Pennsylvania,USA,Canceled
ORD10636,CUST9401,William Robinson,PROD809,Smartwatch,Electronics,280.92,3,842.76,2025-02-01,Cash,New Laurieport,Kansas,USA,Canceled
ORD10637,CUST6337,William Cortez,PROD426,Non-fiction,Books,177.81,4,711.24,2025-02-10,Credit Card,Dianaport,Louisiana,USA,Delivered
ORD10638,CUST5717,Alvin Dunn,PROD516,Dress,Clothing,949.42,4,3797.68,2025-01-29,PayPal,Jonesshire,Arkansas,USA,Pending
ORD10639,CUST1967,Larry King,PROD558,Washing Machine,Home Appliances,818.35,4,3273.4,2025-01-26,Credit Card,East Theresaborough,Delaware,USA,Pending
ORD10640,CUST6075,Stephen Woods,PROD611,Jacket,Clothing,594.4,4,2377.6,2024-09-30,Cash,Raymondmouth,Vermont,USA,Delivered
ORD10641,CUST8752,Julie Pena,PROD679,Smartphone,Electronics,717.49,3,2152.47,2024-07-07,PayPal,Monicaland,Wisconsin,USA,Canceled
ORD10642,CUST4251,Matthew Peters,PROD630,Headphones,Electronics,720.59,4,2882.36,2024-11-11,Credit Card,East Kristi,North Carolina,USA,Pending
ORD10643,CUST7804,Jordan Paul,PROD466,Biography,Books,61.54,1,61.54,2025-03-09,PayPal,Chapmanmouth,New Mexico,USA,Pending
ORD10644,CUST5706,Kevin Lucas,PROD941,Shampoo,Beauty,662.4,4,2649.6,2025-02-20,Credit Card,Lake Jeffrey,Massachusetts,USA,Delivered
ORD10645,CUST1681,Hannah Cannon,PROD967,Microwave,Home Appliances,191.58,2,383.16,2024-05-14,Credit Card,Jacobberg,Tennessee,USA,Pending
ORD10646,CUST5011,Danielle Pittman,PROD466,Science,Books,673.29,2,1346.58,2025-02-07,PayPal,Michelleville,Idaho,USA,Delivered
ORD10647,CUST7687,Kenneth Brown,PROD887,Washing Machine,Home Appliances,545.93,4,2183.72,2024-10-22,Cash,Annettefort,Arizona,USA,Canceled
ORD10648,CUST9433,Norman Hudson,PROD501,Air Conditioner,Home Appliances,606.3,5,3031.5,2024-11-11,PayPal,Hollyville,New York,USA,Pending
ORD10649,CUST4065,Joshua Henderson,PROD991,Washing Machine,Home Appliances,849.88,1,849.88,2025-02-02,PayPal,Lucasburgh,Wyoming,USA,Delivered
ORD10650,CUST3602,Regina Vaughan,PROD163,Headphones,Electronics,959.36,2,1918.72,2024-06-17,Credit Card,Jasonmouth,Colorado,USA,Canceled
ORD10651,CUST1814,Sharon Castro,PROD947,Laptop,Electronics,657.17,1,657.17,2024-06-23,PayPal,Jenniferfurt,New Hampshire,USA,Pending
ORD10652,CUST2919,Joseph Williams,PROD444,Laptop,Electronics,347.13,2,694.26,2024-10-27,Cash,Beckymouth,Oklahoma,USA,Canceled
ORD10653,CUST5653,Megan Foster,PROD324,Refrigerator,Home Appliances,961.48,5,4807.4,2024-06-01,PayPal,Perezberg,North Dakota,USA,Canceled
ORD10654,CUST5729,Joseph Medina,PROD254,Nail Polish,Beauty,115.7,4,462.8,2024-04-30,Credit Card,East Taraton,Wyoming,USA,Delivered
ORD10655,CUST5474,Andrew Campbell,PROD182,Face Cream,Beauty,520.19,2,1040.38,2025-02-10,Cash,Robinsonchester,North Dakota,USA,Delivered
ORD10656,CUST5965,Theresa Russell,PROD962,Dress,Clothing,353.41,2,706.82,2024-11-24,Cash,Port Travis,Washington,USA,Canceled
ORD10657,CUST3895,Samuel Cameron,PROD317,Biography,Books,766.41,2,1532.82,2025-02-09,Cash,North William,Wyoming,USA,Delivered
ORD10658,CUST1841,Matthew King,PROD121,Washing Machine,Home Appliances,691.54,4,2766.16,2024-04-22,Cash,North Colleenberg,Pennsylvania,USA,Delivered
ORD10659,CUST6794,Michael Atkins,PROD263,Washing Machine,Home Appliances,735.21,5,3676.05,2024-06-23,PayPal,Robertstad,Texas,USA,Canceled
ORD10660,CUST5318,Julie Brown,PROD763,Non-fiction,Books,20.15,1,20.15,2024-07-27,Credit Card,West Stevenland,Missouri,USA,Pending
ORD10661,CUST7925,Wayne Ball,PROD373,Headphones,Electronics,575.03,2,1150.06,2024-06-24,PayPal,Karaburgh,Pennsylvania,USA,Canceled
ORD10662,CUST2062,Tamara Richardson,PROD426,Smartphone,Electronics,890.23,3,2670.69,2025-02-15,PayPal,Port Mary,South Dakota,USA,Pending
ORD10663,CUST5272,Annette Ellis,PROD876,Smartphone,Electronics,266.45,5,1332.25,2025-02-23,Credit Card,East Robertfurt,West Virginia,USA,Delivered
ORD10664,CUST7268,Dana Hernandez,PROD630,Microwave,Home Appliances,415.55,3,1246.65,2024-04-05,PayPal,Mcbrideton,Connecticut,USA,Canceled
ORD10665,CUST6682,Mark Foster,PROD747,Mystery,Books,735.95,1,735.95,2024-10-24,PayPal,Feliciaville,Arkansas,USA,Canceled
ORD10666,CUST2243,Robert Henderson,PROD392,Dress,Clothing,862.03,5,4310.15,2024-05-04,Cash,East Haleyton,Florida,USA,Delivered
ORD10667,CUST1418,Danielle Lee,PROD652,Non-fiction,Books,901.19,4,3604.76,2024-08-21,Cash,Port Gregorystad,Minnesota,USA,Delivered
ORD10668,CUST4756,Ricky Morrison,PROD242,Laptop,Electronics,774.78,5,3873.9,2024-06-15,Cash,South Tiffany,Tennessee,USA,Delivered
ORD10669,CUST1027,Miranda Jones,PROD323,Microwave,Home Appliances,721.89,3,2165.67,2024-03-20,Credit Card,East Robertmouth,Iowa,USA,Canceled
ORD10670,CUST1840,Amy Johnson PhD,PROD460,Mystery,Books,696.11,2,1392.22,2024-12-12,Cash,Lake Kevin,Maine,USA,Delivered
ORD10671,CUST3238,Karen Harris,PROD517,Face Cream,Beauty,49.67,1,49.67,2024-11-26,PayPal,Stonechester,Louisiana,USA,Pending
ORD10672,CUST2594,Sarah Shaffer,PROD661,Washing Machine,Home Appliances,452.98,3,1358.94,2025-02-28,PayPal,Jonathanmouth,Oregon,USA,Delivered
ORD10673,CUST9525,Nicholas Burns,PROD297,Headphones,Electronics,342.86,2,685.72,2024-07-09,Credit Card,East Ryan,Mississippi,USA,Pending
ORD10674,CUST7309,Tiffany Gallegos,PROD630,Dress,Clothing,993.96,2,1987.92,2024-05-14,PayPal,Sandovalburgh,Oregon,USA,Canceled
ORD10675,CUST2723,Darlene Adams,PROD167,Nail Polish,Beauty,772.6,1,772.6,2024-12-06,Credit Card,South Anthony,Iowa,USA,Canceled
ORD10676,CUST6153,Chad King,PROD897,Laptop,Electronics,427.64,3,1282.92,2024-10-03,PayPal,North Adrianbury,Tennessee,USA,Canceled
ORD10677,CUST7336,Belinda Bruce,PROD272,Refrigerator,Home Appliances,955.23,1,955.23,2024-06-01,Cash,North Maryton,California,USA,Pending
ORD10678,CUST3395,Brittany Nichols,PROD138,Smartphone,Electronics,100.48,3,301.44,2024-10-22,Cash,Lake Russellchester,West Virginia,USA,Canceled
ORD10679,CUST3750,Samantha Moore,PROD763,Headphones,Electronics,904.12,2,1808.24,2025-02-06,Credit Card,West Nancy,Rhode Island,USA,Canceled
ORD10680,CUST9697,Marco Russell,PROD705,Fiction,Books,318.68,3,956.04,2024-08-27,Cash,East Christian,Arizona,USA,Canceled
ORD10681,CUST7795,Heidi Collins,PROD443,Washing Machine,Home Appliances,695.96,4,2783.84,2025-03-05,PayPal,East Ashley,Montana,USA,Delivered
ORD10682,CUST7418,Patricia Hall,PROD611,Lipstick,Beauty,391.05,3,1173.15,2024-04-14,Credit Card,Smithhaven,Kansas,USA,Delivered
ORD10683,CUST1826,Christopher Mcgee,PROD124,Dress,Clothing,175.21,4,700.84,2024-06-13,PayPal,South Bryan,Alaska,USA,Delivered
ORD10684,CUST5084,Dana Ballard,PROD929,Science,Books,900.88,1,900.88,2025-02-02,Credit Card,Dianaburgh,Kentucky,USA,Delivered
ORD10685,CUST2472,Angel Reed,PROD607,Shoes,Clothing,332.9,2,665.8,2025-01-17,Cash,New Lindseyport,Idaho,USA,Pending
ORD10686,CUST1504,Bruce Nelson,PROD566,Jeans,Clothing,233.77,5,1168.85,2025-01-13,Cash,Lake Tammy,Alaska,USA,Delivered
ORD10687,CUST9945,Misty Chapman,PROD730,Mystery,Books,413.25,1,413.25,2024-05-03,PayPal,West Derek,Montana,USA,Pending
ORD10688,CUST4024,Jose Navarro,PROD930,Jacket,Clothing,191.52,1,191.52,2024-11-11,Credit Card,Kaylaberg,Nebraska,USA,Pending
ORD10689,CUST6383,Andrew Petty,PROD762,Dress,Clothing,867.08,4,3468.32,2024-12-11,Credit Card,North Josephmouth,Nebraska,USA,Delivered
ORD10690,CUST5040,Jessica Briggs,PROD769,Jeans,Clothing,534.06,4,2136.24,2024-08-16,Credit Card,East Nathaniel,Michigan,USA,Pending
ORD10691,CUST7772,Nicole Parker,PROD960,Perfume,Beauty,225.38,3,676.14,2024-03-27,Cash,Danaside,Alabama,USA,Delivered
ORD10692,CUST4919,Katherine Johnson,PROD624,Washing Machine,Home Appliances,567.8,3,1703.4,2024-04-29,PayPal,Ellisland,Maryland,USA,Pending
ORD10693,CUST7720,Melinda Lee,PROD993,Headphones,Electronics,663.39,4,2653.56,2025-02-09,Cash,Bassmouth,Nevada,USA,Delivered
ORD10694,CUST2150,William House,PROD927,Jacket,Clothing,202.7,1,202.7,2025-01-21,PayPal,North Alanland,Arkansas,USA,Pending
ORD10695,CUST4070,Keith Yu,PROD274,T-Shirt,Clothing,418.81,5,2094.05,2025-01-19,PayPal,Edwardsview,Wisconsin,USA,Delivered
ORD10696,CUST9925,Rhonda Jackson,PROD262,Shampoo,Beauty,686.05,5,3430.25,2024-09-04,PayPal,Jamesbury,Oregon,USA,Pending
ORD10697,CUST3829,Sarah Rubio,PROD291,Shampoo,Beauty,876.71,4,3506.84,2024-04-05,PayPal,Campbellburgh,Massachusetts,USA,Delivered
ORD10698,CUST6174,Jonathan Williams,PROD975,Smartwatch,Electronics,630.58,5,3152.9,2024-06-08,Credit Card,New Nataliestad,Maine,USA,Delivered
ORD10699,CUST9866,Kerry Strong,PROD586,Tablet,Electronics,488.52,1,488.52,2025-01-09,Cash,Atkinston,Vermont,USA,Pending
ORD10700,CUST2349,Amber Mueller,PROD580,Mystery,Books,951.69,2,1903.38,2024-10-12,Cash,East Reneeborough,Michigan,USA,Canceled
ORD10701,CUST2542,Michael Wilson,PROD491,Non-fiction,Books,409.72,5,2048.6,2024-08-03,Cash,Justinton,Kansas,USA,Canceled
ORD10702,CUST7552,Cindy Howard,PROD503,Washing Machine,Home Appliances,41.14,4,164.56,2024-05-03,Cash,Brittanyberg,Wyoming,USA,Pending
ORD10703,CUST6244,Theresa Romero,PROD758,Mystery,Books,198.12,5,990.6,2024-04-11,Cash,Youngshire,Nebraska,USA,Canceled
ORD10704,CUST9633,Rachel Barron,PROD520,Biography,Books,685.48,3,2056.44,2024-11-22,Credit Card,Port Cherylbury,North Dakota,USA,Pending
ORD10705,CUST7571,Carla Christensen,PROD813,Jeans,Clothing,958.59,5,4792.95,2024-06-22,Cash,North Tonifort,Alaska,USA,Delivered
ORD10706,CUST9388,Kathy Washington DDS,PROD423,Shampoo,Beauty,875.28,1,875.28,2024-04-25,PayPal,North Johnny,Alaska,USA,Canceled
ORD10707,CUST2648,Kimberly Hood,PROD530,Mystery,Books,229.07,5,1145.35,2024-03-30,Cash,South Roger,Oklahoma,USA,Delivered
ORD10708,CUST7359,Ernest Hudson,PROD658,T-Shirt,Clothing,714.5,2,1429.0,2025-02-19,PayPal,North Vanessahaven,Alabama,USA,Delivered
ORD10709,CUST7571,Tracy Smith,PROD216,Tablet,Electronics,163.0,5,815.0,2024-10-15,PayPal,Michaelport,Alaska,USA,Canceled
ORD10710,CUST7383,Catherine Simpson,PROD450,Lipstick,Beauty,366.85,1,366.85,2024-07-23,PayPal,Port Juan,Mississippi,USA,Pending
ORD10711,CUST8259,Mary Haynes,PROD806,Jeans,Clothing,720.57,5,3602.85,2024-12-25,PayPal,Rayborough,Rhode Island,USA,Pending
ORD10712,CUST9761,Ronald Rodriguez,PROD182,Biography,Books,536.09,4,2144.36,2025-01-10,Cash,Lake Alexis,Montana,USA,Pending
ORD10713,CUST2139,Samantha Thompson,PROD787,Smartwatch,Electronics,323.72,1,323.72,2024-10-03,PayPal,Nicoleton,North Dakota,USA,Pending
ORD10714,CUST5582,Jimmy Fisher,PROD918,Refrigerator,Home Appliances,22.38,1,22.38,2024-10-27,Cash,Lesliemouth,Arizona,USA,Canceled
ORD10715,CUST1134,Jamie Larson,PROD359,Biography,Books,399.39,1,399.39,2025-03-14,Cash,Weststad,New Jersey,USA,Pending
ORD10716,CUST2446,Michael Webster,PROD848,Biography,Books,547.89,2,1095.78,2024-03-30,Credit Card,North Johnborough,Wyoming,USA,Pending
ORD10717,CUST7567,Sean Simmons,PROD300,Fiction,Books,121.87,3,365.61,2024-05-11,Cash,North James,North Carolina,USA,Pending
ORD10718,CUST3478,Sarah Duncan,PROD121,Smartphone,Electronics,771.73,3,2315.19,2024-09-21,Cash,Amandachester,New Hampshire,USA,Canceled
ORD10719,CUST9226,Desiree King,PROD312,Smartwatch,Electronics,346.6,2,693.2,2024-06-15,Cash,Lake Jamesview,New Hampshire,USA,Canceled
ORD10720,CUST9805,Anthony Ward,PROD622,Refrigerator,Home Appliances,765.4,1,765.4,2025-01-18,Credit Card,Port Judith,Wyoming,USA,Pending
ORD10721,CUST3681,Vickie Austin,PROD352,Jeans,Clothing,17.67,2,35.34,2024-04-02,Credit Card,Gonzalezstad,Georgia,USA,Pending
ORD10722,CUST8163,Darren Quinn,PROD408,Biography,Books,267.29,3,801.87,2024-12-28,PayPal,North Jessica,New York,USA,Delivered
ORD10723,CUST5736,Terry Young,PROD692,Shoes,Clothing,232.11,5,1160.55,2024-05-09,Credit Card,Watsonhaven,Colorado,USA,Canceled
ORD10724,CUST4179,Peggy Cox,PROD617,Headphones,Electronics,623.26,1,623.26,2024-05-20,Credit Card,New Kevinside,Minnesota,USA,Delivered
ORD10725,CUST7201,Elizabeth Lopez,PROD815,Shampoo,Beauty,706.48,5,3532.4,2024-05-12,PayPal,South Kristi,Wyoming,USA,Canceled
ORD10726,CUST1248,Jamie Lowery,PROD412,Dress,Clothing,437.68,5,2188.4,2025-02-14,Cash,Lake Tylerport,Minnesota,USA,Canceled
ORD10727,CUST7538,Amy Morgan,PROD439,Vacuum Cleaner,Home Appliances,862.97,4,3451.88,2024-12-15,Credit Card,South Steven,Oregon,USA,Delivered
ORD10728,CUST1779,Reginald Brown,PROD961,Shoes,Clothing,213.04,2,426.08,2024-06-30,PayPal,Port Gabrielchester,Florida,USA,Pending
ORD10729,CUST8871,Theodore Kaufman,PROD166,Smartphone,Electronics,141.32,3,423.96,2024-11-30,PayPal,Port Lydiachester,Hawaii,USA,Canceled
ORD10730,CUST6413,Ronnie Johnson,PROD929,Perfume,Beauty,235.55,1,235.55,2024-06-20,Cash,Port Charlesshire,Kentucky,USA,Pending
ORD10731,CUST4358,Cassandra Gonzalez,PROD752,Air Conditioner,Home Appliances,361.35,4,1445.4,2024-07-22,Credit Card,Schmidtfurt,North Carolina,USA,Canceled
ORD10732,CUST2197,Steven Newton,PROD195,Tablet,Electronics,30.99,5,154.95,2024-07-21,Cash,West Brandon,Alabama,USA,Canceled
ORD10733,CUST6112,Pamela Berry,PROD327,Washing Machine,Home Appliances,820.88,1,820.88,2025-01-27,Cash,East Jason,Oregon,USA,Pending
ORD10734,CUST8679,Jack Thomas,PROD200,Lipstick,Beauty,52.66,1,52.66,2024-07-12,Cash,Shellyfurt,Wyoming,USA,Canceled
ORD10735,CUST9109,Matthew David DDS,PROD582,Nail Polish,Beauty,781.35,3,2344.05,2024-04-12,Cash,Christopherborough,Kansas,USA,Pending
ORD10736,CUST3975,Marie Rivera,PROD557,Shoes,Clothing,126.8,4,507.2,2024-10-07,Credit Card,Davisview,West Virginia,USA,Canceled
ORD10737,CUST5656,Kyle Morales,PROD107,Face Cream,Beauty,372.25,3,1116.75,2024-04-19,PayPal,New Carlshire,Washington,USA,Pending
ORD10738,CUST9821,Jorge Howell,PROD916,Vacuum Cleaner,Home Appliances,635.87,3,1907.61,2024-10-17,PayPal,Evansview,Tennessee,USA,Pending
ORD10739,CUST5192,Jessica Allen,PROD221,Washing Machine,Home Appliances,423.69,4,1694.76,2024-10-21,Credit Card,New Andrewstad,Washington,USA,Pending
ORD10740,CUST4759,Mary Cabrera,PROD658,Non-fiction,Books,239.37,1,239.37,2024-11-01,PayPal,New Sharonmouth,New Mexico,USA,Delivered
ORD10741,CUST4110,James Jenkins,PROD431,Fiction,Books,378.01,2,756.02,2025-02-15,Credit Card,Brandonchester,New Jersey,USA,Pending
ORD10742,CUST4377,Michael Jones,PROD282,Mystery,Books,518.12,2,1036.24,2024-10-24,PayPal,Jenkinsville,Missouri,USA,Pending
ORD10743,CUST9450,Andre Blackburn,PROD938,Microwave,Home Appliances,420.5,5,2102.5,2025-02-08,Cash,Barberfort,North Dakota,USA,Delivered
ORD10744,CUST5124,Haley Schultz,PROD690,Lipstick,Beauty,502.15,1,502.15,2025-01-11,Credit Card,Amandamouth,Alaska,USA,Delivered
ORD10745,CUST4830,Nicholas Duarte,PROD169,Mystery,Books,583.41,1,583.41,2025-01-26,Credit Card,Port Kristinhaven,Pennsylvania,USA,Pending
ORD10746,CUST7334,Charles Johnson,PROD157,Lipstick,Beauty,249.93,3,749.79,2024-10-19,PayPal,Parrishport,New Hampshire,USA,Canceled
ORD10747,CUST4881,John Macias,PROD852,Non-fiction,Books,151.83,3,455.49,2024-11-08,Credit Card,Lake Katie,South Dakota,USA,Canceled
ORD10748,CUST3574,Paula Lopez,PROD189,Jacket,Clothing,328.71,2,657.42,2024-07-29,Cash,Jeremystad,Wyoming,USA,Pending
ORD10749,CUST6450,Jenna Johnson,PROD285,Headphones,Electronics,551.01,2,1102.02,2024-08-10,Credit Card,East Troyland,Virginia,USA,Pending
ORD10750,CUST5637,Timothy Dickson,PROD112,Shoes,Clothing,14.78,3,44.34,2024-07-12,Cash,South Barry,Maryland,USA,Pending
ORD10751,CUST5956,Joseph Grant,PROD421,Perfume,Beauty,554.97,4,2219.88,2024-07-23,Credit Card,West Lisa,Maine,USA,Canceled
ORD10752,CUST7692,Nathan Kirby,PROD582,Laptop,Electronics,790.69,5,3953.45,2025-02-02,PayPal,West Brendaport,Arizona,USA,Canceled
ORD10753,CUST6122,Vanessa Miller,PROD462,Air Conditioner,Home Appliances,789.05,3,2367.15,2024-05-01,Credit Card,South Nicolestad,California,USA,Canceled
ORD10754,CUST5148,Christopher Olson,PROD867,Air Conditioner,Home Appliances,968.59,4,3874.36,2024-12-23,Cash,South Juliebury,North Dakota,USA,Pending
ORD10755,CUST5392,Jeffery Simmons,PROD516,Biography,Books,150.59,5,752.95,2024-09-28,PayPal,Martinezmouth,Wyoming,USA,Pending
ORD10756,CUST7565,Melissa Knight,PROD471,Jacket,Clothing,648.87,2,1297.74,2024-04-06,Cash,Tylerborough,West Virginia,USA,Canceled
ORD10757,CUST9628,Karina Roberts,PROD900,Lipstick,Beauty,96.68,3,290.04,2024-10-10,Cash,Port Michaelborough,Connecticut,USA,Pending
ORD10758,CUST9734,Greg Johnson,PROD216,Tablet,Electronics,53.45,1,53.45,2024-09-28,Credit Card,Scottport,Oregon,USA,Canceled
ORD10759,CUST1463,Anthony Bell,PROD441,T-Shirt,Clothing,76.08,1,76.08,2024-05-30,PayPal,Port Victoriaborough,Georgia,USA,Delivered
ORD10760,CUST4121,Jose Wilson,PROD296,Fiction,Books,700.08,2,1400.16,2024-05-21,PayPal,Carrieshire,Maine,USA,Canceled
ORD10761,CUST2938,Pamela Davis,PROD533,Microwave,Home Appliances,234.33,2,468.66,2024-03-21,PayPal,Tracyville,Iowa,USA,Canceled
ORD10762,CUST2187,Kimberly Carter,PROD587,Perfume,Beauty,853.66,2,1707.32,2024-04-05,Cash,Danielport,Alabama,USA,Delivered
ORD10763,CUST6191,Andrew Goodwin,PROD302,Mystery,Books,481.52,4,1926.08,2024-04-17,Cash,Arroyohaven,Louisiana,USA,Canceled
ORD10764,CUST6349,Carol Galvan,PROD854,Jeans,Clothing,881.58,4,3526.32,2024-11-24,PayPal,Wendyland,North Carolina,USA,Pending
ORD10765,CUST5045,Anne Smith,PROD522,Headphones,Electronics,284.27,5,1421.35,2024-07-24,Credit Card,Mullinsbury,Delaware,USA,Delivered
ORD10766,CUST3073,Richard Myers,PROD769,Smartphone,Electronics,843.02,1,843.02,2024-05-09,Cash,South William,North Carolina,USA,Canceled
ORD10767,CUST6726,Holly Williams,PROD382,Non-fiction,Books,63.46,3,190.38,2025-02-01,PayPal,North Kathytown,Nevada,USA,Delivered
ORD10768,CUST9777,Jason Davis,PROD777,Refrigerator,Home Appliances,915.41,4,3661.64,2024-09-05,PayPal,Port Joanntown,Illinois,USA,Delivered
ORD10769,CUST2837,Jasmine Ball,PROD215,T-Shirt,Clothing,183.0,4,732.0,2024-07-20,Credit Card,Ethanside,New York,USA,Canceled
ORD10770,CUST6813,Brenda Gonzales,PROD895,Dress,Clothing,188.6,1,188.6,2024-10-17,Credit Card,Kristinmouth,Michigan,USA,Pending
ORD10771,CUST7929,Jamie Vincent,PROD862,Laptop,Electronics,33.76,2,67.52,2024-06-04,Credit Card,South Carla,New Hampshire,USA,Canceled
ORD10772,CUST2740,Amanda Mcdonald,PROD418,Face Cream,Beauty,282.97,3,848.91,2024-08-07,Credit Card,Madisonberg,Montana,USA,Canceled
ORD10773,CUST4958,Brenda Garcia,PROD327,Non-fiction,Books,790.81,5,3954.05,2024-11-25,Cash,Danielsbury,Illinois,USA,Canceled
ORD10774,CUST7286,Michael Smith,PROD922,Refrigerator,Home Appliances,168.5,3,505.5,2024-08-09,PayPal,Velasquezfurt,New York,USA,Delivered
ORD10775,CUST6490,Kevin Anderson,PROD714,T-Shirt,Clothing,772.15,5,3860.75,2024-08-04,Cash,New Ruth,Ohio,USA,Delivered
ORD10776,CUST9960,Tim Adams,PROD612,Refrigerator,Home Appliances,972.58,5,4862.9,2024-04-09,Credit Card,Sandovalfurt,Washington,USA,Canceled
ORD10777,CUST7649,Annette Luna,PROD404,Smartphone,Electronics,47.63,5,238.15,2025-02-01,Credit Card,Port Corey,Massachusetts,USA,Delivered
ORD10778,CUST6759,Adam Holmes,PROD861,Non-fiction,Books,738.33,3,2214.99,2025-02-04,Cash,Port Jonathan,Georgia,USA,Canceled
ORD10779,CUST3636,Brian Scott,PROD734,Smartwatch,Electronics,401.66,3,1204.98,2024-04-06,Credit Card,Noahstad,Rhode Island,USA,Delivered
ORD10780,CUST1331,Amber Warren,PROD875,Biography,Books,902.92,4,3611.68,2024-10-30,PayPal,Port Juan,West Virginia,USA,Canceled
ORD10781,CUST2359,Christopher Lopez,PROD371,Laptop,Electronics,722.49,1,722.49,2024-11-27,PayPal,New Jillton,New Jersey,USA,Delivered
ORD10782,CUST6506,Sandra Hicks,PROD639,Mystery,Books,965.0,1,965.0,2024-06-30,PayPal,Lake Stephanie,Tennessee,USA,Pending
ORD10783,CUST7079,Tyler Miller,PROD523,Perfume,Beauty,421.27,5,2106.35,2025-02-01,PayPal,West Shawnland,Delaware,USA,Canceled
ORD10784,CUST2873,Charles Mosley,PROD922,Face Cream,Beauty,462.96,4,1851.84,2024-09-19,Credit Card,East Vanessaburgh,Illinois,USA,Pending
ORD10785,CUST1979,Mr. Stephen Allen,PROD251,Shampoo,Beauty,237.28,1,237.28,2024-04-28,Cash,Port Nathantown,Rhode Island,USA,Canceled
ORD10786,CUST4811,Jennifer Vazquez,PROD208,Smartphone,Electronics,265.29,1,265.29,2024-03-16,PayPal,Port Sharonmouth,Vermont,USA,Delivered
ORD10787,CUST8493,Patricia Ramirez,PROD245,Face Cream,Beauty,736.04,2,1472.08,2024-04-28,Credit Card,Christophershire,Vermont,USA,Delivered
ORD10788,CUST6510,Mr. Matthew Hale,PROD957,Refrigerator,Home Appliances,327.62,3,982.86,2024-04-21,Credit Card,Fisherburgh,Massachusetts,USA,Canceled
ORD10789,CUST5851,Alex Snyder,PROD696,Science,Books,940.8,1,940.8,2024-04-22,Cash,Mindyton,Wisconsin,USA,Canceled
ORD10790,CUST1372,Darrell Pratt,PROD130,Fiction,Books,224.21,4,896.84,2024-08-30,Cash,Lake Patrick,Missouri,USA,Delivered
ORD10791,CUST6862,Zachary Gallagher,PROD691,Tablet,Electronics,483.23,2,966.46,2024-07-09,Credit Card,Lake Bradley,Wisconsin,USA,Canceled
ORD10792,CUST5880,Angela Anderson,PROD320,Shampoo,Beauty,69.38,2,138.76,2024-08-12,PayPal,South Monicahaven,Tennessee,USA,Canceled
ORD10793,CUST4729,Mr. David Mitchell,PROD736,Shoes,Clothing,914.04,4,3656.16,2024-07-04,Credit Card,West Anthonyland,New Mexico,USA,Delivered
ORD10794,CUST8924,Debra Molina,PROD512,Refrigerator,Home Appliances,390.35,3,1171.05,2024-10-12,Cash,New Stephanie,Illinois,USA,Canceled
ORD10795,CUST8586,Craig Reed,PROD817,Jacket,Clothing,488.14,2,976.28,2024-10-08,Cash,Deannaland,Minnesota,USA,Delivered
ORD10796,CUST6138,Kyle Duncan,PROD937,Microwave,Home Appliances,706.93,4,2827.72,2024-07-28,Credit Card,Bishoptown,Maine,USA,Canceled
ORD10797,CUST9876,Jennifer Christensen,PROD254,Shampoo,Beauty,684.79,4,2739.16,2024-11-07,Credit Card,North Robertport,Mississippi,USA,Delivered
ORD10798,CUST1524,Anthony Roberts,PROD316,Headphones,Electronics,412.94,5,2064.7,2025-02-28,Cash,Hayesburgh,Ohio,USA,Pending
ORD10799,CUST5484,Nicole Lynch,PROD667,Smartphone,Electronics,414.29,4,1657.16,2024-11-19,Credit Card,New Jackieville,Oklahoma,USA,Canceled
